"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20230101 ~ 20230415"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","84.96","202303","3","249,000","5","1985","삼성로 150","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","115.05","202303","4","300,000","10","1985","삼성로 150","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","126.33","202304","1","310,000","1","1985","삼성로 150","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","953-1","0953","0001","SK허브프리모","67.57","202302","11","90,000","15","2006","강남대로 240","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467-6","0467","0006","대림아크로빌","172.464","202301","13","250,000","3","1999","언주로30길 13","","직거래","-"
"서울특별시 강남구 도곡동","467-6","0467","0006","대림아크로빌","130.545","202303","18","225,500","38","1999","언주로30길 13","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","952","0952","0000","대우디오빌","25.89","202302","10","25,900","14","2004","강남대로 256","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","952","0952","0000","대우디오빌","25.89","202302","11","25,900","12","2004","강남대로 256","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","952","0952","0000","대우디오빌","31.81","202303","10","28,000","6","2004","강남대로 256","","직거래","-"
"서울특별시 강남구 도곡동","952","0952","0000","대우디오빌","31.81","202303","13","28,600","5","2004","강남대로 256","","중개거래","서울 서초구"
"서울특별시 강남구 도곡동","543-7","0543","0007","도곡1차아이파크","130.259","202302","6","245,000","7","2007","도곡로28길 8","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","59.9772","202301","6","160,000","14","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202301","7","240,000","19","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","114.9931","202301","7","315,000","8","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","119.8906","202301","9","265,000","5","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202301","13","235,000","17","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202301","14","240,000","12","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","59.9772","202301","20","160,000","5","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202301","31","256,000","18","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","114.9931","202302","6","285,000","2","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","59.9772","202302","7","162,500","12","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202302","9","245,000","6","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","59.9772","202302","11","160,000","23","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202302","20","237,000","11","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","59.9772","202302","22","164,500","14","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202302","22","255,000","20","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202302","25","250,000","13","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202303","4","250,000","13","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202303","13","249,000","15","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","59.9772","202303","21","173,000","13","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","59.9772","202303","21","169,000","6","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","84.9984","202303","25","262,000","11","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","527","0527","0000","도곡렉슬","59.9818","202303","28","190,000","15","2006","선릉로 221","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","963","0963","0000","럭키(963)","84.97","202301","12","185,000","9","1995","논현로 213","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","963","0963","0000","럭키(963)","84.97","202303","16","180,000","7","1995","논현로 213","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","161","0161","0000","삼성","84.91","202301","30","175,000","5","1994","남부순환로379길 14","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","91-5","0091","0005","삼성래미안","84.89","202302","11","200,000","3","2001","남부순환로 2803","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","91-5","0091","0005","삼성래미안","59.96","202302","11","170,000","15","2001","남부순환로 2803","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","91-5","0091","0005","삼성래미안","59.96","202302","13","168,000","19","2001","남부순환로 2803","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","91-5","0091","0005","삼성래미안","84.76","202302","18","202,000","6","2001","남부순환로 2803","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","91-5","0091","0005","삼성래미안","59.96","202302","25","160,000","5","2001","남부순환로 2803","","중개거래","서울 강남구, 충남 천안서북구"
"서울특별시 강남구 도곡동","91-5","0091","0005","삼성래미안","122.81","202303","17","275,000","14","2001","남부순환로 2803","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","91-5","0091","0005","삼성래미안","84.76","202303","18","202,000","21","2001","남부순환로 2803","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 강남구 도곡동","869","0869","0000","삼익","104.01","202302","23","175,000","10","1983","논현로 218","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","465","0465","0000","우성4","152.74","202301","14","320,000","5","1985","언주로 117","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467-24","0467","0024","우성캐릭터199","164.97","202303","8","246,000","9","1998","언주로 118","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467-24","0467","0024","우성캐릭터199","132.94","202303","22","200,000","29","1998","언주로 118","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","965","0965","0000","중명하니빌","22.78","202302","4","30,000","6","1997","남부순환로365길 5","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","965","0965","0000","중명하니빌","24.74","202303","4","30,000","5","1997","남부순환로365길 5","20230325","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","965","0965","0000","중명하니빌","32.02","202303","8","36,000","2","1997","남부순환로365길 5","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467","0467","0000","타워팰리스1","137.24","202301","17","330,000","13","2002","언주로30길 56","20230310","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467","0467","0000","타워팰리스1","137.24","202301","17","330,000","13","2002","언주로30길 56","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467","0467","0000","타워팰리스1","84.16","202302","10","230,000","30","2002","언주로30길 56","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467","0467","0000","타워팰리스1","84.15","202304","3","225,000","34","2002","언주로30길 56","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467-17","0467","0017","타워팰리스2","162.6","202303","1","322,000","6","2003","언주로30길 57","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467-29","0467","0029","타워팰리스3","141.648","202302","21","355,000","53","2004","언주로30길 26","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","164-6","0164","0006","포스코트","200.9","202303","11","378,000","8","2002","남부순환로381길 15","","중개거래","서울 강남구"
"서울특별시 강남구 도곡동","467-19","0467","0019","현대비젼21","32.65","202302","28","48,500","16","1999","언주로30길 10","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","142-7","0142","0007","LG선릉에클라트(A)","36.16","202301","9","33,000","4","2003","선릉로100길 42","20230208","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","142-7","0142","0007","LG선릉에클라트(A)","36.16","202301","9","33,000","4","2003","선릉로100길 42","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","142-7","0142","0007","LG선릉에클라트(A)","36.16","202301","9","33,000","4","2003","선릉로100길 42","20230209","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","142-7","0142","0007","LG선릉에클라트(A)","41.64","202301","10","37,500","6","2003","선릉로100길 42","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","142-7","0142","0007","LG선릉에클라트(A)","36.16","202303","18","33,000","6","2003","선릉로100길 42","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","142-3","0142","0003","LG선릉에클라트(B)","36.35","202302","11","38,000","13","2004","테헤란로63길 12","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","103-22","0103","0022","래미안삼성1차(103-22)","84.95","202303","9","190,000","15","2006","영동대로114길 56","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","121.931","202302","28","292,000","11","2007","선릉로126길 22","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","11","0011","0000","롯데캐슬프레미어","101.81","202303","31","276,000","15","2007","선릉로126길 22","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","43","0043","0000","삼성동롯데캐슬킹덤","170.8","202304","7","298,000","7","2005","선릉로112길 53","","중개거래","서울 강남구"
"서울특별시 강남구 삼성동","16-2","0016","0002","삼성동힐스테이트 1단지","84.236","202302","27","237,000","6","2008","학동로68길 29","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 강남구 삼성동","3-1","0003","0001","삼성월드타워","84.202","202304","5","160,000","9","1997","학동로 408","","직거래","-"
"서울특별시 강남구 삼성동","99-11","0099","0011","신동아듀크빌","243.81","202303","8","355,000","3","2000","봉은사로113길 33","","중개거래","서울 강남구"
